TARGET_B,ID,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,LOG_GiftAvg36,LOG_GiftAvgAll,LOG_GiftAvgLast,LOG_GiftCnt36,LOG_GiftCntAll,LOG_GiftCntCard36,LOG_GiftCntCardAll,REP_StatusCat96NK,IMP_DemAge,IMP_LOG_GiftAvgCard36,IMP_REP_DemMedIncome,M_DemAge,M_LOG_GiftAvgCard36,M_REP_DemMedIncome
1,148131,26,42,9,28,29,4,4,12,0,24,F,H,"399,200",22,2.539236994,2.397895273,2.772588722,1.386294361,1.609437912,0,0.693147181,A,41,2.585531718,97052,0,1,0
0,148160,15,15,7,9,9,2,3,3,0,14,F,H,"535,900",29,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,L,59.26291209,2.772588722,112339,1,0,0
1,148213,15,21,10,16,15,5,8,7,0,12,M,H,"277,600",30,2.602689685,2.602689685,2.772588722,1.098612289,1.098612289,1.098612289,1.098612289,N,68,2.602689685,52608,0,0,0
0,13989,18,126,26,48,80,5,16,31,1,6,F,H,"215,600",25,3.721588629,3.395514599,3.258096538,1.386294361,2.564949358,0.693147181,1.945910149,A,49,3.583518939,52106,0,0,0
0,148360,22,68,13,35,55,6,17,23,0,20,M,U,"236,900",37,3.713572067,3.481240089,3.713572067,1.098612289,2.197224577,0.693147181,1.386294361,A,30,3.713572067,53570.85049,0,0,1
0,148351,18,57,11,29,43,5,15,19,1,11,M,H,"276,600",30,1.921324674,1.711994501,2.079441542,1.945910149,2.63905733,1.791759469,2.302585093,A,75,1.887069649,71189,0,0,0
1,149117,19,24,12,23,22,6,11,9,0,25,F,H,"254,900",21,2.772588722,2.772588722,2.772588722,1.098612289,1.098612289,0.693147181,0.693147181,N,59.26291209,2.772588722,83472,1,0,0
1,4693,5,126,31,53,127,9,20,36,1,24,F,H,"242,100",28,2.914522218,2.576421759,2.944438979,2.302585093,3.737669618,1.609437912,2.944438979,A,57,2.957511061,83472,0,0,0
0,148465,24,24,10,20,18,4,8,7,0,15,F,H,"323,100",23,3.258096538,3.258096538,3.258096538,0.693147181,0.693147181,0.693147181,0.693147181,N,59.26291209,3.258096538,55978,1,0,0
0,148939,22,87,12,32,56,6,15,21,0,35,U,H,"341,200",27,2.944438979,2.508785924,3.044522438,1.098612289,2.079441542,1.098612289,1.609437912,A,59.26291209,2.944438979,92525,1,0,0
1,148523,16,16,11,16,13,4,6,5,0,14,M,H,"428,600",26,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,79,2.772588722,92525,0,0,0
1,1068,18,126,19,40,100,5,16,34,1,14,F,H,"352,800",36,1.921324674,1.968509981,1.791759469,1.945910149,3.784189634,1.945910149,3.258096538,A,66,1.921324674,92525,0,0,0
0,148571,18,39,13,31,32,6,6,13,0,8,F,U,"138,600",7,3.258096538,3.191710157,3.258096538,1.098612289,1.386294361,0,0,A,34,2.585531718,38710,0,1,0
1,148636,18,68,13,34,55,6,16,21,0,7,F,U,"239,200",15,2.772588722,2.48490665,2.397895273,1.386294361,2.302585093,1.098612289,1.609437912,A,85,2.772588722,53570.85049,0,0,1
1,148814,18,67,13,34,51,6,16,21,0,13,F,H,"319,400",37,2.63905733,2.431857429,2.772588722,1.098612289,2.197224577,0.693147181,1.791759469,A,45,2.48490665,68282,0,0,0
0,148841,20,124,13,33,79,6,17,34,1,6,M,H,"204,600",30,2.397895273,2.026831591,2.397895273,1.386294361,3.135494216,1.098612289,2.708050201,A,76,2.397895273,54217,0,0,0
0,148829,18,62,13,35,52,6,17,20,1,6,M,H,"179,700",26,2.803360381,2.716679528,2.890371758,1.609437912,2.197224577,1.098612289,1.386294361,A,38,2.803360381,54217,0,0,0
1,186232,10,41,21,41,43,7,17,17,0,0,M,U,"224,200",0,2.662355242,2.469793012,3.135494216,1.945910149,2.48490665,1.609437912,1.945910149,A,59.26291209,2.803360381,54217,1,0,0
0,7103,23,93,13,34,73,6,16,26,1,0,M,U,"333,300",0,2.397895273,2.592265168,2.397895273,1.098612289,2.48490665,0.693147181,1.945910149,A,67,2.397895273,79008,0,0,0
0,9461,15,86,31,50,86,6,6,23,1,24,M,U,"236,200",24,2.564949358,2.815408719,2.397895273,0.693147181,2.397895273,0,1.791759469,A,48,2.585531718,53570.85049,0,1,1
1,148869,26,84,10,32,55,5,5,24,1,24,M,U,"236,200",24,2.772588722,2.665838352,2.772588722,0.693147181,2.197224577,0,1.791759469,A,33,2.585531718,53570.85049,0,1,1
1,148911,25,43,11,33,37,6,17,17,0,28,F,H,"195,300",32,3.044522438,2.803360381,3.044522438,1.098612289,1.609437912,0.693147181,1.098612289,A,25,3.044522438,65740,0,0,0
1,148946,15,17,10,14,13,4,6,5,0,8,F,H,"175,600",17,3.044522438,2.63905733,1.945910149,0.693147181,1.098612289,0.693147181,0.693147181,N,59.26291209,3.044522438,53570.85049,1,0,1
1,148998,19,86,13,35,66,6,17,25,1,24,U,U,"323,300",28,3.044522438,2.880321422,3.044522438,1.098612289,2.48490665,0.693147181,1.945910149,A,50,3.044522438,53570.85049,0,0,1
1,148991,18,63,13,34,52,6,6,20,0,22,F,H,"320,900",24,3.198673118,3.015534901,3.258096538,1.098612289,1.791759469,0,0.693147181,A,53,2.585531718,87748,0,1,0
1,12011,18,104,25,41,90,5,11,25,1,31,M,H,"351,400",0,2.48490665,2.235376343,1.945910149,0.693147181,2.890371758,0.693147181,2.197224577,A,69,2.48490665,53570.85049,0,0,1
1,149110,18,125,13,32,79,6,17,32,1,22,M,U,"399,400",27,1.991975516,2.089391873,2.079441542,1.945910149,3.295836866,1.791759469,2.708050201,A,59.26291209,1.974081026,53570.85049,1,0,1
0,149107,17,93,14,33,60,6,15,24,0,34,M,U,"568,700",33,4.836281907,4.348986781,4.836281907,1.098612289,1.791759469,1.098612289,1.791759469,A,59.26291209,4.836281907,53570.85049,1,0,1
0,149142,25,103,12,33,65,6,6,25,0,24,F,H,"349,400",37,2.772588722,2.575661013,2.772588722,0.693147181,2.079441542,0,1.386294361,A,59.26291209,2.585531718,95596,1,1,0
0,149138,17,74,10,30,55,5,15,22,1,24,F,H,"425,800",27,2.151762203,2.162172939,2.197224577,1.791759469,2.63905733,1.386294361,2.302585093,A,59.26291209,2.233235015,95596,1,0,0
1,149121,20,33,10,27,26,4,12,11,0,24,M,H,"323,700",31,2.564949358,2.564949358,2.833213344,1.386294361,1.386294361,0.693147181,0.693147181,A,49,2.397895273,95596,0,0,0
1,4254,6,109,32,50,118,7,7,30,1,25,M,U,"173,800",21,2.917770732,2.895911938,3.044522438,1.098612289,3.044522438,0,2.197224577,A,49,2.585531718,95596,0,1,0
0,149169,21,44,13,33,42,6,17,17,1,14,F,U,"361,900",24,3.295836866,3.205587931,3.433987205,1.098612289,1.945910149,1.098612289,1.386294361,A,59.26291209,3.295836866,53570.85049,1,0,1
1,149199,22,41,13,33,35,6,15,14,1,2,M,U,"266,700",18,2.277267285,2.159868791,2.397895273,1.609437912,1.945910149,0.693147181,1.098612289,A,59.26291209,2.397895273,53570.85049,1,0,1
0,149318,26,43,11,32,37,5,5,15,0,6,F,U,"184,600",30,3.044522438,2.803360381,3.044522438,0.693147181,1.609437912,0,1.098612289,A,36,2.585531718,53570.85049,0,1,1
0,149378,17,64,12,31,39,6,14,15,0,7,M,U,"238,100",19,2.995732274,2.772588722,3.044522438,1.098612289,1.609437912,0.693147181,1.098612289,A,64,3.044522438,53570.85049,0,0,1
0,149336,18,125,14,36,80,6,17,32,1,9,F,U,"184,500",0,1.609437912,1.595338988,1.791759469,2.079441542,3.433987205,1.609437912,2.772588722,A,59.26291209,1.609437912,53570.85049,1,0,1
0,149474,24,97,12,32,68,6,17,27,1,3,F,H,"367,900",29,3.218875825,2.444084655,3.258096538,1.386294361,3.17805383,1.386294361,2.564949358,A,85,3.218875825,70813,0,0,0
0,149502,18,92,13,33,61,6,6,25,1,13,M,H,"585,300",29,2.833213344,2.503073954,2.890371758,1.098612289,2.302585093,0,2.079441542,A,59.26291209,2.585531718,118256,1,1,0
1,13196,21,21,26,33,35,5,8,7,0,13,F,H,"537,700",19,4.615120517,4.615120517,4.615120517,0.693147181,0.693147181,0.693147181,0.693147181,N,77,4.615120517,118256,0,0,0
1,11562,15,123,19,35,90,3,3,27,0,13,F,H,"343,500",29,3.931825633,3.505857652,3.931825633,0.693147181,2.63905733,0,2.197224577,L,72,2.585531718,51250,0,1,0
1,149541,18,40,12,31,32,6,6,13,0,19,F,H,"181,400",17,2.674148649,2.457021446,3.044522438,1.098612289,1.386294361,0,0.693147181,A,61,2.585531718,60896,0,1,0
1,147464,17,17,10,15,13,4,6,5,0,13,M,H,"228,700",30,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,N,64,3.044522438,60896,0,0,0
1,149598,18,101,10,27,63,5,15,26,1,2,F,H,"267,900",36,2.367436065,2.297572551,1.945910149,1.386294361,3.044522438,1.098612289,2.564949358,A,59.26291209,2.48490665,62824,1,0,0
1,149595,18,86,9,31,60,4,4,23,1,20,M,H,"254,500",6,2.90416508,2.602689685,2.944438979,1.609437912,2.833213344,0,1.791759469,A,37,2.585531718,62824,0,1,0
0,149629,18,93,13,32,61,6,15,24,1,20,F,H,"217,000",22,1.89761986,1.805004696,1.791759469,1.386294361,2.63905733,1.098612289,2.197224577,A,75,1.791759469,61243,0,0,0
1,149644,15,15,8,9,9,3,4,4,0,3,F,U,"320,600",31,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,L,59.26291209,3.044522438,53570.85049,1,0,1
0,149709,21,21,10,16,15,5,8,7,0,1,F,U,"512,700",22,3.258096538,3.258096538,3.258096538,0.693147181,0.693147181,0.693147181,0.693147181,N,33,3.258096538,91106,0,0,0
1,4544,9,122,59,78,174,10,19,37,1,3,M,U,"513,200",35,3.102342009,3.032064203,3.044522438,1.609437912,3.663561646,0.693147181,2.302585093,A,59.26291209,3.044522438,53570.85049,1,0,1
1,187259,16,16,6,8,7,2,3,3,0,13,F,U,"425,900",35,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,L,59.26291209,2.772588722,53570.85049,1,0,1
0,186371,9,41,19,35,38,7,7,12,0,3,M,H,"578,200",21,3.258096538,2.961658293,3.044522438,0.693147181,1.386294361,0,1.098612289,A,43,2.585531718,91106,0,1,0
0,149784,18,45,13,35,41,6,17,17,0,9,U,U,"207,200",16,2.691243083,2.621038824,2.772588722,1.609437912,2.197224577,1.098612289,1.386294361,A,59.26291209,2.63905733,53570.85049,1,0,1
1,149777,21,21,7,13,11,3,6,5,0,7,F,U,"221,500",29,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,45,2.772588722,33927,0,0,0
0,149831,17,116,12,31,68,6,6,30,1,3,U,H,"465,800",27,3.135494216,3.022374205,3.135494216,1.098612289,2.63905733,0,2.197224577,A,65,2.585531718,50578,0,1,0
1,12312,6,29,30,44,48,6,13,11,0,31,F,H,"139,800",22,4.390366759,4.813565515,5.393627546,1.386294361,1.945910149,1.098612289,1.098612289,A,59.26291209,4.350277936,43964,1,0,0
0,149959,19,115,14,33,74,6,17,32,1,21,U,U,"159,900",22,2.908539062,2.498151877,2.995732274,1.945910149,3.258096538,1.609437912,2.63905733,A,50,2.876385516,41311,0,0,0
1,149956,24,122,11,33,77,5,16,31,1,8,F,U,"161,300",6,2.433613355,2.021547563,2.302585093,1.791759469,3.465735903,1.386294361,2.890371758,A,47,2.335052283,53570.85049,0,0,1
1,157185,16,129,15,30,74,5,11,27,1,23,F,U,"187,800",0,2.037316615,2.05284086,2.197224577,1.386294361,3.17805383,1.098612289,2.48490665,A,59.26291209,2.140066164,81759,1,0,0
1,150061,23,77,13,33,56,6,16,23,1,13,F,H,"261,800",42,3.433987205,3.157000421,3.433987205,1.098612289,1.945910149,1.098612289,1.791759469,A,39,3.433987205,79024,0,0,0
0,150109,15,69,14,33,58,6,17,23,1,24,M,H,"112,600",23,2.442347035,2.361796953,2.397895273,2.197224577,2.944438979,1.945910149,2.48490665,A,59.26291209,2.442347035,53570.85049,1,0,1
0,150104,22,53,12,33,42,6,16,17,1,35,M,H,"215,000",30,1.819698838,1.609437912,2.397895273,1.945910149,2.564949358,1.609437912,2.079441542,A,47,1.909542505,84525,0,0,0
1,150097,23,39,12,32,34,6,16,15,0,24,F,H,"220,800",31,2.442347035,2.379546134,2.772588722,1.609437912,1.791759469,1.386294361,1.386294361,A,41,2.512035317,84525,0,0,0
0,150144,23,63,12,31,48,6,16,20,1,30,F,H,"96,200",27,2.285438934,2.135349174,2.397895273,1.945910149,2.63905733,1.386294361,1.791759469,A,50,2.335052283,53570.85049,0,0,1
0,150091,18,28,15,28,27,6,13,11,0,24,M,U,"199,100",29,2.397895273,2.31944221,2.397895273,1.609437912,1.945910149,1.386294361,1.386294361,A,59.26291209,2.397895273,53570.85049,1,0,1
0,150181,18,45,12,30,35,6,15,15,1,16,M,H,"181,100",25,2.397895273,2.233235015,2.708050201,1.609437912,1.945910149,1.098612289,1.609437912,A,29,2.197224577,53750,0,0,0
1,150177,17,44,13,30,34,6,13,13,0,17,M,H,"204,400",23,2.615203651,2.463853241,2.833213344,1.386294361,1.609437912,0.693147181,0.693147181,A,77,2.833213344,53750,0,0,0
1,150260,19,128,11,33,73,6,17,33,1,18,F,H,"218,200",33,1.998773639,2.026831591,2.197224577,2.197224577,3.135494216,1.791759469,2.772588722,A,77,2.00148,64110,0,0,0
0,150271,18,31,12,27,24,6,6,11,0,17,F,H,"132,600",19,2.140066164,2.140066164,2.397895273,1.609437912,1.609437912,0,0,A,74,2.585531718,54069,0,1,0
1,150301,24,51,11,31,41,6,6,18,1,10,M,U,"164,200",10,3.433987205,3.208825489,3.433987205,0.693147181,1.609437912,0,1.386294361,A,59.26291209,2.585531718,53570.85049,1,1,1
1,150292,17,21,13,20,19,6,10,8,1,10,M,U,"143,500",13,2.772588722,2.772588722,2.772588722,1.098612289,1.098612289,1.098612289,1.098612289,N,81,2.772588722,32331,0,0,0
0,150349,17,52,12,29,33,6,14,14,0,10,F,H,"161,600",0,1.85629799,1.715598108,1.386294361,1.791759469,2.302585093,1.386294361,1.609437912,A,49,1.791759469,53570.85049,0,0,1
1,150404,16,130,13,32,76,5,16,32,1,18,F,U,"174,500",12,2.607861474,2.434490164,2.48490665,2.079441542,3.737669618,1.386294361,2.944438979,A,49,2.685804592,58078,0,0,0
1,150386,18,52,11,26,35,5,5,14,0,17,F,U,"192,100",26,2.833213344,2.708050201,2.890371758,1.098612289,1.386294361,0,0,A,65,2.585531718,58078,0,1,0
0,150377,20,20,10,17,15,4,7,6,0,18,F,H,"223,000",25,3.218875825,3.218875825,3.218875825,0.693147181,0.693147181,0.693147181,0.693147181,N,53,3.218875825,58078,0,0,0
1,149887,23,41,12,31,37,6,15,15,0,31,M,U,"199,300",11,2.772588722,2.470638678,2.772588722,1.098612289,1.945910149,1.098612289,1.609437912,A,59.26291209,2.772588722,58078,1,0,0
1,150516,22,105,13,35,75,6,17,30,1,12,F,U,"330,400",20,3.401197382,3.22127295,3.496507562,1.386294361,2.890371758,1.098612289,2.302585093,A,82,3.384390263,53570.85049,0,0,1
1,150644,17,31,14,29,27,6,13,11,0,2,F,H,"330,400",22,3.511545439,3.511545439,3.583518939,1.098612289,1.098612289,1.098612289,1.098612289,A,49,3.511545439,62979,0,0,0
0,185530,8,23,8,8,13,3,3,5,0,13,M,H,"382,500",25,0,3.044522438,0,0,0.693147181,0,0,N,68,2.585531718,62979,0,1,0
0,150554,18,31,10,24,22,4,10,9,0,17,M,U,"186,700",16,2.833213344,2.833213344,2.890371758,1.098612289,1.098612289,0.693147181,0.693147181,A,59.26291209,2.772588722,53570.85049,1,0,1
0,150578,18,29,10,24,22,4,10,9,0,23,F,H,"275,700",44,3.044522438,3.044522438,3.044522438,1.098612289,1.098612289,0.693147181,0.693147181,A,83,3.044522438,70545,0,0,0
1,154892,18,120,14,33,72,6,15,30,1,31,F,H,"135,300",47,2.397895273,2.085672091,2.397895273,1.609437912,3.044522438,1.098612289,2.397895273,A,59,2.397895273,43517,0,0,0
1,150684,18,101,14,32,62,6,15,28,1,0,M,U,"247,600",0,3.33220451,2.926917958,3.496507562,1.386294361,2.302585093,1.098612289,1.945910149,A,59.26291209,3.238678452,53570.85049,1,0,1
1,157988,17,32,14,32,30,6,15,13,1,14,F,U,"229,400",28,2.047692843,2.037316615,1.945910149,2.197224577,2.302585093,1.386294361,1.386294361,A,59.26291209,1.991975516,53570.85049,1,0,1
0,7516,21,123,20,39,105,5,16,34,1,24,F,H,"246,400",37,2.397895273,2.923161581,1.791759469,2.079441542,3.871201011,1.945910149,3.091042453,A,43,2.470638678,53570.85049,0,0,1
1,150730,20,56,12,27,38,6,12,14,0,20,F,H,"150,200",41,3.044522438,2.539236994,3.044522438,0.693147181,1.386294361,0.693147181,1.098612289,A,55,3.044522438,50606,0,0,0
1,149757,26,42,10,28,29,4,4,11,0,7,F,U,"416,700",13,2.833213344,2.63905733,2.833213344,0.693147181,1.098612289,0,0.693147181,A,59.26291209,2.585531718,53570.85049,1,1,1
1,150776,18,129,14,35,74,6,16,31,1,9,F,U,"114,900",17,2.341805806,2.03077637,2.397895273,1.791759469,3.091042453,1.098612289,2.302585093,A,55,2.140066164,53570.85049,0,0,1
1,150799,15,123,15,36,71,6,16,31,1,8,M,U,"130,500",26,2.457021446,2.155244505,2.564949358,1.386294361,2.833213344,1.098612289,2.079441542,A,59.26291209,2.397895273,53570.85049,1,0,1
0,150822,15,130,8,24,52,4,12,20,1,8,M,H,"111,700",18,2.564949358,1.78339122,2.397895273,1.098612289,3.135494216,0.693147181,2.302585093,A,18,2.564949358,38859,0,0,0
0,150818,23,113,13,35,69,6,17,26,1,8,M,H,"122,600",29,3.044522438,2.952824773,3.044522438,1.098612289,2.995732274,0.693147181,2.197224577,A,59.26291209,3.044522438,38859,1,0,0
0,150832,22,28,12,26,24,6,13,11,0,14,F,U,"247,600",38,3.091042453,3.091042453,3.218875825,1.098612289,1.098612289,1.098612289,1.098612289,A,77,3.091042453,72914,0,0,0
1,793,15,123,16,34,103,4,12,37,1,17,F,H,"156,800",26,2.708050201,2.415020522,2.833213344,1.609437912,3.091042453,0.693147181,2.079441542,L,87,2.564949358,41505,0,0,0
1,150970,23,23,8,18,16,3,7,6,0,6,F,U,"185,100",22,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,N,51,3.044522438,53570.85049,0,0,1
0,151043,20,85,13,32,59,6,15,23,0,17,M,U,"150,400",22,3.258096538,3.225652809,3.258096538,0.693147181,1.945910149,0.693147181,1.791759469,A,59.26291209,3.258096538,53570.85049,1,0,1
1,151175,15,129,12,30,70,5,5,31,1,2,F,H,"270,700",16,3.135494216,2.574137784,3.135494216,0.693147181,2.890371758,0,2.564949358,L,57,2.585531718,53625,0,1,0
0,151129,20,20,8,15,13,3,6,5,0,6,M,H,"274,300",29,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,33,2.772588722,53625,0,0,0
0,147347,18,28,13,27,25,6,6,11,0,13,F,U,"239,500",32,3.044522438,2.871868286,3.044522438,1.098612289,1.386294361,0,0,A,40,2.585531718,53570.85049,0,1,1
1,151203,23,122,12,32,67,6,17,30,1,0,U,H,"213,500",0,2.533696814,2.219203484,2.708050201,1.791759469,2.772588722,1.609437912,2.397895273,A,59.26291209,2.525728644,87122,1,0,0
1,151195,24,56,7,23,35,4,12,15,1,0,F,U,"390,500",0,2.564949358,2.224623552,3.258096538,1.386294361,2.197224577,1.386294361,1.945910149,A,87,2.564949358,87122,0,0,0
0,151207,16,76,11,26,46,4,9,17,0,10,F,H,"122,700",0,2.140066164,1.909542505,2.079441542,1.609437912,2.197224577,0.693147181,1.386294361,A,49,2.302585093,53570.85049,0,0,1
1,151452,18,123,12,34,78,6,17,33,1,7,F,U,"229,300",17,2.871868286,2.451005098,3.044522438,1.386294361,3.258096538,0.693147181,2.772588722,A,49,2.397895273,42637,0,0,0
1,151455,23,40,12,31,34,6,16,15,0,10,U,U,"210,500",0,2.944438979,2.793003907,3.044522438,1.098612289,1.386294361,1.098612289,1.386294361,A,59.26291209,2.944438979,53570.85049,1,0,1
1,151484,18,126,11,32,71,5,15,32,1,2,M,H,"254,600",14,2.159868791,2.170195905,2.302585093,1.945910149,2.890371758,1.791759469,2.708050201,A,35,2.128231706,45271,0,0,0
1,11459,17,130,14,33,88,6,17,34,1,40,M,U,"196,700",44,1.791759469,1.834180185,1.791759469,2.079441542,3.33220451,1.791759469,2.995732274,A,59.26291209,1.791759469,53570.85049,1,0,1
0,151530,24,24,8,19,16,3,7,6,0,21,U,U,"139,500",32,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,N,59.26291209,3.044522438,53570.85049,1,0,1
0,6971,20,103,16,38,93,8,8,34,1,0,M,H,"147,000",0,3.433987205,2.799108932,3.583518939,1.098612289,3.33220451,0,2.63905733,A,81,2.585531718,49514,0,1,0
1,151629,19,57,13,31,45,6,15,18,1,8,F,U,"158,600",37,2.63905733,2.351375257,2.772588722,1.609437912,2.197224577,1.386294361,1.609437912,A,61,2.590017134,53570.85049,0,0,1
1,151600,26,26,7,15,12,3,8,7,0,19,M,H,"156,000",41,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,31,2.772588722,40276,0,0,0
1,151679,16,40,12,29,31,6,6,13,0,21,F,H,"147,800",30,3.135494216,3.091042453,3.135494216,0.693147181,1.098612289,0,0,A,57,2.585531718,37530,0,1,0
1,151702,23,65,13,35,54,6,17,21,1,34,F,H,"214,500",46,2.772588722,2.531313023,2.772588722,1.098612289,2.079441542,1.098612289,1.945910149,A,54,2.772588722,83961,0,0,0
1,151695,18,18,10,15,12,4,6,5,0,35,M,H,"249,800",42,3.258096538,3.258096538,3.258096538,0.693147181,0.693147181,0.693147181,0.693147181,N,59.26291209,3.258096538,83961,1,0,0
0,151738,19,104,9,25,43,4,12,17,0,17,M,H,"189,600",33,3.473518043,3.006672214,3.931825633,1.609437912,2.302585093,1.098612289,1.609437912,A,59.26291209,3.258096538,55293,1,0,0
1,152151,18,75,13,35,57,6,6,22,0,21,M,U,"144,700",46,3.737669618,3.213260086,3.761200116,1.098612289,2.079441542,0,1.098612289,A,59.26291209,2.585531718,53570.85049,1,1,1
1,151806,15,124,11,27,68,5,14,30,1,16,M,U,"142,000",31,1.704748092,1.704748092,1.386294361,1.945910149,3.295836866,1.098612289,2.63905733,A,72,1.791759469,45667,0,0,0
1,151788,17,24,14,23,24,6,11,9,1,8,F,H,"140,700",32,2.505525937,2.415913778,2.48490665,1.609437912,1.791759469,1.386294361,1.386294361,N,64,2.48490665,45667,0,0,0
0,151812,18,40,12,31,33,6,16,15,1,10,M,U,"110,200",22,2.125847915,2.0255132,2.397895273,2.197224577,2.564949358,1.609437912,1.791759469,A,59.26291209,2.1102132,53570.85049,1,0,1
1,151819,18,52,8,26,28,4,13,12,1,10,M,H,"117,000",11,2.042518188,1.902107526,2.079441542,2.079441542,2.397895273,1.386294361,1.386294361,A,51,1.991975516,31712,0,0,0
0,151881,18,128,12,32,74,5,14,29,1,12,F,H,"162,300",39,2.772588722,2.470638678,2.397895273,1.098612289,2.564949358,0.693147181,2.197224577,L,59,2.397895273,48095,0,0,0
0,153551,25,41,12,22,22,5,5,10,0,0,M,U,"176,100",0,3.258096538,3.157000421,3.258096538,0.693147181,1.098612289,0,0.693147181,A,59.26291209,2.585531718,51707,1,1,0
0,151871,19,68,13,34,58,6,16,22,1,20,F,U,"176,100",36,3.044522438,2.287471455,3.258096538,1.386294361,3.044522438,1.098612289,2.197224577,A,47,3.258096538,51707,0,0,0
1,151902,15,33,14,30,28,6,13,11,1,28,M,H,"108,800",47,2.151762203,2.115049969,2.397895273,1.791759469,2.079441542,1.609437912,1.609437912,A,47,2.197224577,38438,0,0,0
1,151907,16,28,14,26,25,6,12,10,1,22,F,H,"347,700",22,1.832581464,1.85629799,2.079441542,1.609437912,1.791759469,1.609437912,1.609437912,A,38,1.832581464,67966,0,0,0
1,152010,16,122,13,32,55,6,14,24,1,13,M,H,"354,000",37,1.791759469,1.495148766,1.791759469,1.945910149,2.63905733,1.386294361,2.197224577,A,76,1.791759469,87416,0,0,0
1,152053,18,65,13,32,57,6,17,24,1,14,F,H,"307,100",29,3.044522438,2.604909442,2.397895273,1.386294361,2.772588722,1.098612289,1.945910149,A,44,2.917770732,64192,0,0,0
1,151891,16,57,16,31,43,6,13,15,1,17,F,U,"275,000",35,2.360854001,2.520917087,2.772588722,1.791759469,2.302585093,1.098612289,1.609437912,A,59.26291209,2.63905733,53570.85049,1,0,1
1,152119,18,114,10,25,59,4,10,25,1,13,F,H,"195,800",38,1.871802177,1.850028377,1.791759469,1.609437912,2.708050201,1.098612289,2.197224577,A,79,1.945910149,41929,0,0,0
1,152118,16,130,11,30,77,5,15,32,1,20,F,H,"164,400",34,1.658228077,1.386294361,1.791759469,2.197224577,3.737669618,1.945910149,3.091042453,A,75,1.609437912,41929,0,0,0
1,152094,16,45,12,33,39,6,16,16,1,18,F,H,"154,600",33,2.174751722,2.079441542,2.397895273,1.791759469,2.079441542,1.609437912,1.945910149,A,45,2.1102132,41929,0,0,0
